author,coin,danmaku,favorite,id,like,rank_num,rank_tab,reply,score,share,tag_name,title,view
子彧星塵,15672,839,23820,84263100,34342,85,游戏,365,1052719,787,"英雄联盟,GMV,电子竞技,全能打卡挑战,混剪,单机游戏,女神,CG,原创,燃向,踩点",戴好耳机！全程高能！妩媚妖娆燃爆眼球！请享受精准踩点带来极度舒适的视觉盛宴！,824991
内莟段子,5510,1246,23387,86026399,60293,84,游戏,1806,1054441,17513,"英雄联盟,电子竞技,LOL,游戏视频,搞笑,愚公移山,孙笑川",愚 公 移 山,1125358
孤独的国哥,63592,5807,29722,85276062,63677,83,游戏,1519,1069361,8222,"手机游戏,明日方舟,明日方舟·良陈吉日,杜宾队,极限",来自【纯杜宾队】的【答案】!龙门市区400杀极限突破!,366397
S10冠军属于中国,29328,2608,26030,88768601,54284,82,游戏,1965,1074635,5575,"英雄联盟,电子竞技,大司马,pdd,theshy,Jackeylove,doinb,余小c,洞主,小天",三十年峡谷东 三十年峡谷西,782705
酥酥的十年铁粉,17065,8309,31493,82318124,71949,81,游戏,3640,1078014,11526,"英雄联盟,电子竞技,LOL,直播录像,酥酥",你      再      骂？,3957192
黑山大叔,47048,1992,16856,87187189,114546,80,游戏,1545,1087357,3035,"我的世界,游戏练级挑战,MC,红石,生存,Minecraft,地吞,刷怪塔,地狱,世吞",一个中年大叔人90天掏空地狱，肝不好只能这么慢...-Minecraft1.14红石生存,1229422
绝不白给阿兹尔,78685,2612,10935,85039278,103703,79,游戏,1324,1100412,417,"电子竞技,英雄联盟,无限火力,游戏练级挑战,娱乐,搞笑,网络游戏,游戏视频,LOL,无限乱斗",无限火力！5名受害者回忆：他的血越打越多！我们5个打他1个像打boss一样难！,1624819
雨宫Akane,47983,1787,30388,86665915,53475,78,游戏,1028,1116658,6382,"GMV,电子竞技,英雄联盟,配音,混剪,CG混剪,LOL,英雄联盟LOL,CG,台词,燃向",召唤师！告诉我！什么叫视听盛宴！！,496594
酱花生w,14145,1305,26899,83543027,78861,77,游戏,1036,1116984,10218,"恐怖游戏,单机游戏,港诡实录,buttercup,全能打卡挑战,娱乐,搞笑,少年音,单机联机,国产恐怖游戏",物 理 驱 鬼,1349042
卢本偽的师傅丶r,447058,14572,327685,73337283,454121,76,游戏,4333,1120762,21337,"电子竞技,GMV,单机游戏,刺客信条,高燃混剪,英雄联盟CG,美女CG,鬼灭之刃,彩虹6号,Diamond Eyes,鬼泣",耗时168小时，戴上耳机！！感受每一帧都在踩点的视听盛宴！,5080865
英雄联盟,471388,26311,269446,82724200,408446,75,游戏,22066,1121330,171489,"英雄联盟,电子竞技,英雄联盟LOL,LOL,CG动画,CG",【英雄联盟】战士 – 2020赛季CG动画,6890584
黑鸽鸽,22573,15507,23642,84667860,64078,74,游戏,1905,1132302,3727,"我的世界,游戏练级挑战,单机游戏,光影,MC,MINECRAFT,材质",UP自制204G材质包！你还能分辨游戏与现实吗？,1151342
明月庄主moon,27349,7322,50930,83110308,31407,73,游戏,725,1136696,2989,"手机游戏,红石教程,明月庄主,我的世界手机版,沙盒游戏,教程,我的世界红石,我的世界PE,我的世界基岩版",我的世界基岩版从零开始学红石《合集》by明月庄主,280005
天天卡牌,46007,34780,16990,84087676,47362,72,游戏,2375,1136952,6586,"电子竞技,王师傅,安德罗妮,逗鱼时刻,天天卡牌,春哥,瓦莉拉,狗贼,wtybill,炉石传说,kimmy",【逗鱼时刻】逗鱼时刻2019 TOP50,1663901
三途河畔pan,14271,9551,24216,84078865,48013,71,游戏,2536,1137284,38217,"电子竞技,王者荣耀,手机游戏,手游,搞笑,游戏视频,三途河畔,东皇太一,王者农药,moba",当觉醒之战的两个东皇相遇，劝架的都死了,1432958
那年那兔那天使,40238,1917,32516,84644887,48472,70,游戏,1202,1143438,3418,"GMV,bilibili新星计划,山海经,CG混剪,上古山海经,上古山海经MV,上古山海经动漫MV,上古山海经小少焱,小少焱上古山海经,幻与梦,那年那兔那天使",《上古山海经》动漫MV-小少焱,495907
撒多系,119904,4783,117914,80565276,219777,69,游戏,1469,1168887,7714,"单机游戏,我的世界,MC,MINECRAFT,Miyui,单机联机,撒多系",【Minecraft】一个看完能让你大喊舒服的视频......,1847053
守护茶茶,83219,3208,23376,86803884,104964,68,游戏,1815,1181306,13760,"电子竞技,猫神辣椒酱,芒果冰OL,守护茶茶,骚套路,LOL,魔鬼套路,解说,套路",史上最骚魔鬼套路“奥利给姐姐”教你如何让对手脑淤血,929231
-小黑鸟-,331411,8534,156440,73460014,274338,67,游戏,3401,1199856,13020,"创作新秀奖,幽灵诡计,电影解说,解谜游戏,烧脑,剪辑,单机,推理,解说",豆瓣9.5分！主角刚出场就死了！不朽的悬疑神作——幽灵诡计（ghost trick）,3819809
毫无存在感的安静君,20563,2078,32743,84904244,51485,66,游戏,1709,1208291,5827,"我的世界,我的世界建筑",我的世界1：非法违章建筑,993400
怕上火暴王老菊,57455,30576,21595,87861868,53916,65,游戏,4194,1218126,2886,"单机游戏,沙雕之主,沙雕实况,新人,ROOT,单机联机",王老菊教你全家种树,1435700
17岁反派里的持枪Boy,13836,1195,29086,84436966,83884,64,游戏,947,1225856,29943,"搞笑,电子竞技,手机游戏,鬼畜,新人,逗比,第一视角,诸葛亮",广 西 周 某 之 野 区 分 某,1339825
正人君子大白鸽,106842,2397,21183,86263739,105234,63,游戏,2076,1227206,1740,"英雄联盟,电子竞技,精彩集锦,LOL,搞笑,Dream白大大,沃利贝尔,沙雕教学",ADC怎么一碰就死？？？,949090
某幻君,52153,20614,22783,87459476,124345,62,游戏,3479,1230634,2081,"沙雕之主,沙雕剧场,某幻,娱乐,鬼畜,游戏,搞笑,俄罗斯,沙雕",【某幻】娜塔莎是个工具人,1510667
发光不是受QWQ,15748,9536,27963,84839264,101731,61,游戏,1521,1244954,21089,"桌游棋牌,娱乐,日常,斗地主,欢乐斗地主",建议改成：  亲  妈  发  牌,1662418
徐大虾咯,81368,35543,54318,83202611,250486,60,游戏,3975,1255038,22611,"单机游戏,独立游戏,徐大虾,实况,小游戏,模拟器,单机联机",牛啤！《接吻模拟器》玩过没？？,3428757
捉长歌,41254,7751,22950,85285567,179694,59,游戏,6068,1263364,10429,"英雄联盟,电子竞技,全能打卡挑战,娱乐,网络游戏,LOL,英雄联盟LOL,直播录像,马老师,芜湖大司马,大司马",讨厌大司马的人，这个视频打破你们对大司马实力的全部误解！,1871804
逗比的雀巢,47282,3812,23462,84805353,124303,58,游戏,1258,1323286,2710,"独立游戏,恐怖游戏,单机游戏,搞笑,港诡实录,雀巢,鬼畜,恶搞,全程高能,娱乐,单机联机",全市唯一敢调戏女鬼的男人,2272286
异常的优秀,45852,5563,23320,85593880,188838,57,游戏,2224,1344135,14649,"游戏集锦,桌游棋牌,手机游戏,全能打卡挑战,网络游戏,精彩集锦,三国杀",请不要拿黄盖来恶心人,2379209
可愛的島風,26876,2183,34586,84607191,70644,56,游戏,643,1363533,16826,"搞笑,VR,PAVLOV,搞笑视频,VR游戏,STEAM,沙雕,真实,VRCS,沙雕视频",【Pavlov】队友：你拔我弹夹干什么！,1108983
鱼酒秋雨,52021,3761,30537,84492517,174173,55,游戏,2688,1415645,669,"GMV,bilibili新星计划,CG混剪,混剪,燃向,踩点",算了，你们白嫖吧！（狗头）,1482707
威尔逊不是歌手,50778,7826,38543,88083497,50972,54,游戏,2727,1430226,3136,"单机游戏,恐怖游戏,威尔逊,像素游戏,湖景谷,湖边小屋,解密游戏,惊悚,RPG,攻略,单机联机",年度谋杀类恐怖RPG！《湖边小屋》续作！【湖景谷】P1,751709
水无月菌,125879,4539,35835,89147291,122217,53,游戏,4136,1435174,7839,"桌游棋牌,实况攻略,沙雕之主,沙雕实况,游戏王,娱乐,实况解说",你可曾记得这招【水无月菌】,937708
一米鸭脖,118276,3499,32937,87181906,96450,52,游戏,1028,1452082,7228,"游戏练级挑战,高能,GTA,武汉加油,武汉,洛圣都,热血,肺炎,疫情,冠状病毒",洛圣都出动！援助武汉！抗击疫情！【GTA5/超燃抗疫MV】,740166
土豆の大魔王,132158,1895,21157,87687756,148038,51,游戏,1001,1470958,8247,"英雄联盟,电子竞技,娱乐,搞笑,LOL,沙雕,套路,骚套路",就你TM叫ADC？,1870492
神秘店长A,46437,18536,31371,85859818,162268,50,游戏,3065,1473704,5547,"单机游戏,魔性,任天堂,吞鲲,索尼,世嘉,开放世界,复古游戏",游戏史上最洗脑的4个广告 精神污染1000万玩家,2107899
毫无人性的大麦纸,93283,6961,43653,87469370,70281,49,游戏,1781,1483359,5673,"我的世界,短片,bilibili新星计划",【MC史诗番剧】纪元史记 第一话,427922
摸鱼王摸了吗,79204,5430,40223,85628139,98391,48,游戏,2867,1529033,3844,"独立游戏,11bit,这是我的战争,游戏背后的神,冰汽时代,单机游戏",这款游戏，挽救了上千名孩子的命运【游戏背后的神#20】,1006392
铁路吴彦祖,113026,27911,294645,12611527,293402,47,游戏,5926,1536936,158154,"桌游棋牌,慈善赌王",17张牌你能秒我？？你能秒杀我？？17张牌你今天能把我卢本伟秒了，我当场就把这个电脑屏幕吃掉！！！,13942689
活在梦里的苍凌灏,10351,4768,35535,84180686,75761,46,游戏,6688,1543390,46351,"搞笑,英雄联盟,电子竞技,LOL,搞笑视频",这就是祖安舔狗吗？真是有够搞笑的。,3435384
芒果冰OL,75990,6451,34531,86087587,122058,45,游戏,7267,1545477,6105,"英雄联盟,电子竞技,LOL,芒果冰,芒果冰OL",【游戏侦查冰】LOL年限皮肤事件背后的真实原因,1341632
渔夫lotsofone,133375,11482,47899,82884470,123112,44,游戏,2020,1547064,7074,"独立游戏,游戏集锦,BESIEGE,东风快递,机械,围攻,东风41",【围攻超级工程】东风快递！70分钟全球直达！,1336661
嘟督不噶油,92077,23737,38583,86467067,120423,43,游戏,1509,1563309,8109,"恐怖游戏,实况攻略,单机游戏,嘟督不噶油,游戏解说,港诡实录,单机联机",【嘟督咆哮解说】京剧腔唱《爱河》的女鬼你见过吗？！爷当场就傻了！《港诡实录》（第二话）,996773
小潮院长,78635,14993,35707,85917933,150504,42,游戏,2263,1589115,3411,"吃鸡,小潮,鬼畜,搞笑,绝地求生,高能,美女,比心,萌妹,国际网骗",小姐姐可爱哭了！老板当场就爱了…【小潮国基网骗】,1498014
无敌皮皮鸟,51347,22708,46745,85431824,87219,41,游戏,1178,1619768,29985,"游戏集锦,电子竞技,王者荣耀,手机游戏,有团就有聚，过年有王者,无敌皮皮鸟,搞笑,觉醒之战,铠,王者皮一下",王者皮一下：2019年度篇，那些让人笑到窒息的经典名场面！,1142139
靠脸吃饭的徐大王,126317,12748,31210,84106375,327933,40,游戏,4110,1629734,2069,"电子竞技,英雄联盟,徐老师,LOL,讲故事",徐老师讲故事120：英雄联盟CG《战士》全解析,1677541
海川海川,27810,720,58777,85356273,34234,39,游戏,1389,1630202,3114,"手机游戏,明日方舟,明日方舟·良陈吉日,抽卡,资深干员,六星,火神,因陀罗,塔防,公招,公开招募,高级资深干员",明日方舟公招改版后 必出指定高星干员的词条组合全览 看完后感觉错过一个亿！,465526
老色鹰擒小母鸡,54603,3732,57229,85340624,57558,38,游戏,1789,1685355,7643,"手机游戏,我的世界,MINECRAFT,MC,我的世界手机版,MCPE,mcbe",【MCbe】无敌沙子，一键瞬移，光速交通！,468824
靖菌命,156701,13624,32469,85215799,384580,37,游戏,3008,1692226,2906,"单机游戏,武汉肺炎,娱乐,高能,新人UP主,猫里奥,IWANNA,吐槽,单机联机,搞笑",令人狂笑且泪目，这可能是我今年做的最有意义的视频了！,1540000
干也丿,67590,2644,42846,85423961,82695,36,游戏,2030,1699179,17308,"bilibili新星计划,游戏视频,单机,只狼,国产漫画,刺客伍六七",【只狼】真正的魔刀千刃，真正的只攻不防，真正的天下无双！,1401158
上海滩许Van强,147397,13890,36649,88564968,181411,35,游戏,3304,1752646,16971,"沙雕剧场,电子竞技,英雄联盟,沙雕之主,骚套路,LOL,搞笑,雪人,雷霆咆哮,狗熊,鬼套路,雪原双子",LOL最毒瘤套路 十分钟对手彻底绝望[有点骚东西],1475752
花少北丶,88410,50001,41755,88826377,182520,34,游戏,7294,1807011,11048,"沙雕实况,沙雕之主,花少北,黄金矿工,情人节",双 人 黄 金 矿 工,2034738
与山0v0,162355,11061,41261,85360588,177866,33,游戏,1559,1840138,3415,"实况攻略,iwanna,下饭视频,与山,实况解说,娱乐,搞笑,游戏视频,不要笑,自闭游戏",这游戏挺费键盘的！敲烂100个键盘才过一关！,1364055
33不是山山,107709,11432,46908,85964866,162020,32,游戏,1387,1854430,7285,单机游戏,在这些神奇BUG面前，育碧只能瑟瑟发抖,1392398
泪腺战士,106251,57701,44948,84165747,77252,31,游戏,34493,1865423,6318,"单机游戏,岚少,黑暗之魂2,单机联机",【岚少实况】黑暗之魂2（更新至P12）,1606524
mdtx58,16083,53301,71576,82991521,55427,30,游戏,1987,1903377,10600,"和班尼特福迪一起攻克难关,卢本伟,五五开,直播录像,卢姥爷,掘地求升",卢本伟直播玩掘地求升全过程,1271847
黑色蝌蚪君,94436,6089,59093,86902105,110665,29,游戏,1963,1958608,19778,"手机游戏,游戏练级挑战,娱乐,手游,自制,搞笑,崩坏3",【崩坏三】对  王  之  王  八  重  樱,775805
浪客九歌,38608,519,67813,86222787,50947,28,游戏,835,1973195,13660,"手机游戏,大吉大利，新年奥利给-大吉大利,解说,游戏,实况,手游,绝地求生,刺激战场,和平精英",和平精英：这么详细的灵敏度教学，你一定没见过，压枪超简单！,767687
打泥泥,85341,35052,56681,86727918,119933,27,游戏,8261,2034344,28701,"独立游戏,互动视频,白雪公主杀人事件,互动游戏,悬疑,解谜,童话,推理,单机游戏,白雪公主",【互动游戏】剧情高能！七个小矮人遇害身亡，凶手是白雪公主...,1389348
Noble团队,119687,3002,70558,84797828,103374,26,游戏,1357,2174648,8841,"我的世界,明日方舟,MINECRAFT,还原,Noble团队,映素作坊,新式创筑",用Minecraft的方式打开『明日方舟』,587213
逍遥散人,88719,101610,65988,86019823,90406,25,游戏,4727,2241442,7454,"数码,simulacra 2,逍遥散人,散人,涟漪人,恐怖,手机,游戏练级挑战,侦探,网红",【散人】恐怖！！层层深入！网红惊魂死亡之谜（真结局完结共6p）,1441575
XweetokDD,16261,2072,89468,86720995,52142,24,游戏,1189,2290509,9456,"我的世界,MINECRAFT,MC,建筑",【MC建筑】在山上开洞造房~ 面朝雪景 满屋温馨,653036
我小时候叫可帅了,176261,2667,67687,84498715,152015,23,游戏,1250,2465248,10345,"电子竞技,英雄联盟,bilibili新星计划,英雄联盟LOL,网络游戏,LOL,游戏视频,英雄联盟视频,英雄",我玩的英雄联盟怎么和你们不一样？,1354760
中国BOY超级大猩猩,161980,48333,64956,84806986,223876,22,游戏,2610,2473961,4648,"实况攻略,独立游戏,单机游戏,全能打卡挑战,中国BOY,单机,实况,小游戏,物理,实况解说,单机联机",打破常规的物理游戏！,2499204
一只夏洛君,125227,11150,75080,84394198,113552,21,游戏,3587,2476796,8145,"电子竞技,游戏资讯,bilibili新星计划,游戏视频,单机游戏,网络游戏,游戏杂谈,三傻大闹宝莱坞",TM总有人以为自己能玩一辈子游戏,1143418
小强凌凌柒,108962,26317,76737,84416207,101934,20,游戏,2371,2599422,14450,"手机游戏,拜年祭,FGO,Fate/Grand Order,命运冠位指定,迦勒底,fate",迦勒底拜年祭2020,2085855
香菇滑鸡_,282611,9729,61686,84204242,237961,19,游戏,2663,2622555,24928,"电子竞技,三星光辉,全能打卡挑战,香菇滑鸡,云顶之奕,拉克丝",云顶之弈圆梦： 三星 拉克丝 ，我终于完成了你们的梦想,1968868
